crowdedness,dhall,datetime
4,SY,2020-01-21 18:40:22.056029
10,ES,2020-01-21 18:40:22.057030
4,MY,2020-01-21 18:40:22.059033
6,BK,2020-01-21 18:46:53.939002
4,BR,2020-01-21 18:46:53.941003
6,GH,2020-01-21 18:46:53.943004
5,DC,2020-01-21 18:46:53.946005
9,MC,2020-01-21 18:46:53.947006
7,JE,2020-01-21 18:46:53.948007
5,SM,2020-01-21 18:46:53.951009
5,TD,2020-01-21 18:46:53.951010
3,SY,2020-01-21 18:46:53.952011
8,ES,2020-01-21 18:46:53.953012
5,TC,2020-01-21 18:46:53.953013
4,BF,2020-01-21 18:46:53.954014
5,GH,2020-01-21 18:50:51.636004
8,MC,2020-01-21 18:50:51.637006
6,JE,2020-01-21 18:50:51.637007
4,PC,2020-01-21 18:50:51.638008
3,MY,2020-01-21 18:50:51.640015
5,BK,2020-01-21 18:56:27.406001
3,BR,2020-01-21 18:56:27.406002
4,GH,2020-01-21 18:56:27.407003
4,DC,2020-01-21 18:56:27.407004
5,JE,2020-01-21 18:56:27.408006
4,SM,2020-01-21 18:56:27.409008
4,TD,2020-01-21 18:56:27.410009
7,ES,2020-01-21 18:56:27.410011
4,TC,2020-01-21 18:56:27.411012
2,MY,2020-01-21 18:56:27.412014
4,BK,2020-01-21 19:00:57.141003
3,GH,2020-01-21 19:00:57.144005
3,DC,2020-01-21 19:00:57.145006
4,JE,2020-01-21 19:00:57.147008
2,SY,2020-01-21 19:00:57.150012
6,ES,2020-01-21 19:00:57.151013
3,BF,2020-01-21 19:00:57.153015
3,JE,2020-01-21 19:05:30.184008
3,PC,2020-01-21 19:05:30.184009
3,SM,2020-01-21 19:05:30.185010
3,TC,2020-01-21 19:05:30.187014
2,GH,2020-01-21 19:10:33.493005
4,DC,2020-01-21 19:10:33.495006
7,MC,2020-01-21 19:10:33.496007
3,TD,2020-01-21 19:10:33.501011
3,BK,2020-01-21 19:16:16.092001
2,BR,2020-01-21 19:16:16.093002
1,GH,2020-01-21 19:16:16.095003
3,DC,2020-01-21 19:16:16.096004
8,MC,2020-01-21 19:16:16.098005
2,JE,2020-01-21 19:16:16.099006
2,PC,2020-01-21 19:16:16.100007
2,TD,2020-01-21 19:16:16.102009
5,ES,2020-01-21 19:16:16.103011
2,SM,2020-01-21 19:20:14.389009
4,ES,2020-01-21 19:20:14.392012
2,TC,2020-01-21 19:20:14.393013
2,BF,2020-01-21 19:20:14.394014
2,DC,2020-01-21 19:25:38.336006
3,ES,2020-01-21 19:25:38.340013
1,MY,2020-01-21 19:25:38.342016
2,BK,2020-01-21 19:33:03.757001
1,BR,2020-01-21 19:33:03.758002
7,MC,2020-01-21 19:33:03.759005
1,SY,2020-01-21 19:33:03.761010
1,PC,2020-01-21 19:35:51.045009
1,SM,2020-01-21 19:41:59.971009
1,TC,2020-01-21 19:41:59.971013
1,BF,2020-01-21 19:41:59.972014
1,BK,2020-01-21 19:47:07.723001
6,MC,2020-01-21 19:47:07.728005
1,JE,2020-01-21 19:47:07.729006
2,ES,2020-01-21 19:47:07.733011
1,DC,2020-01-21 19:50:24.328004
5,MC,2020-01-21 19:50:24.329005
1,TD,2020-01-21 19:50:24.331009
0,BR,2020-01-21 20:02:36.971002
4,MC,2020-01-21 20:02:36.973005
0,GH,2020-01-21 20:06:49.170005
0,DC,2020-01-21 20:06:49.171006
0,PC,2020-01-21 20:06:49.171009
0,SM,2020-01-21 20:06:49.171010
0,SY,2020-01-21 20:06:49.172012
1,ES,2020-01-21 20:06:49.172013
0,TC,2020-01-21 20:06:49.172014
0,BK,2020-01-21 20:13:38.906001
3,MC,2020-01-21 20:13:38.911005
0,JE,2020-01-21 20:13:38.912006
0,TD,2020-01-21 20:13:38.914009
0,BF,2020-01-21 20:13:38.916013
0,MY,2020-01-21 20:13:38.917014
2,MC,2020-01-21 20:15:59.855007
1,MC,2020-01-21 20:25:40.751005
0,MC,2020-01-21 20:47:44.877005
0,ES,2020-01-21 20:47:44.879011
4,BK,2020-01-22 01:51:02.395001
1,BR,2020-01-22 01:51:02.395002
3,GH,2020-01-22 01:51:02.396003
1,DC,2020-01-22 01:51:02.397004
3,MC,2020-01-22 01:51:02.397005
2,JE,2020-01-22 01:51:02.398006
2,PC,2020-01-22 01:51:02.398007
3,SM,2020-01-22 01:51:02.399008
2,TD,2020-01-22 01:51:02.399009
1,SY,2020-01-22 01:51:02.399010
2,ES,2020-01-22 01:51:02.400011
2,TC,2020-01-22 01:51:02.400012
4,BF,2020-01-22 01:51:02.401013
4,MY,2020-01-22 01:51:02.401014
0,BK,2020-01-22 01:57:12.584001
0,BR,2020-01-22 01:57:12.585002
0,GH,2020-01-22 01:57:12.585003
0,DC,2020-01-22 01:57:12.585004
0,MC,2020-01-22 01:57:12.585005
0,JE,2020-01-22 01:57:12.586006
0,PC,2020-01-22 01:57:12.586007
0,SM,2020-01-22 01:57:12.586008
0,TD,2020-01-22 01:57:12.586009
0,SY,2020-01-22 01:57:12.587010
0,ES,2020-01-22 01:57:12.587011
0,TC,2020-01-22 01:57:12.587012
0,BF,2020-01-22 01:57:12.587013
0,MY,2020-01-22 01:57:12.587014
2,BK,2020-01-22 08:00:28.523001
2,BR,2020-01-22 08:00:28.524002
3,GH,2020-01-22 08:00:28.524003
1,DC,2020-01-22 08:00:28.525004
1,MC,2020-01-22 08:00:28.525005
2,JE,2020-01-22 08:00:28.525006
1,PC,2020-01-22 08:00:28.526007
2,SM,2020-01-22 08:00:28.526008
2,TD,2020-01-22 08:00:28.526009
2,SY,2020-01-22 08:00:28.527010
2,ES,2020-01-22 08:00:28.527011
1,TC,2020-01-22 08:00:28.527012
3,BF,2020-01-22 08:00:28.527013
2,MY,2020-01-22 08:00:28.528014
0,BK,2020-01-22 08:00:29.627001
0,BR,2020-01-22 08:00:29.627002
0,GH,2020-01-22 08:00:29.628003
0,DC,2020-01-22 08:00:29.628004
0,MC,2020-01-22 08:00:29.628005
0,JE,2020-01-22 08:00:29.629006
0,PC,2020-01-22 08:00:29.629007
0,SM,2020-01-22 08:00:29.629008
0,TD,2020-01-22 08:00:29.629009
0,SY,2020-01-22 08:00:29.629010
0,ES,2020-01-22 08:00:29.630011
0,TC,2020-01-22 08:00:29.630012
0,BF,2020-01-22 08:00:29.630013
0,MY,2020-01-22 08:00:29.630014
1,BK,2020-01-22 08:04:04.395001
1,BR,2020-01-22 08:04:04.395002
1,GH,2020-01-22 08:04:04.396003
1,DC,2020-01-22 08:04:04.396004
2,MC,2020-01-22 08:04:04.396005
1,SM,2020-01-22 08:04:04.397008
1,TD,2020-01-22 08:04:04.398009
1,SY,2020-01-22 08:04:04.398010
1,ES,2020-01-22 08:04:04.398011
2,BF,2020-01-22 08:04:04.399013
1,MY,2020-01-22 08:04:04.399014
1,JE,2020-01-22 08:05:55.887006
1,PC,2020-01-22 08:05:55.888007
2,SY,2020-01-22 08:05:55.889010
1,TC,2020-01-22 08:05:55.889012
2,ES,2020-01-22 08:14:19.415011
2,SM,2020-01-22 08:19:08.220008
3,ES,2020-01-22 08:19:08.220011
2,BR,2020-01-22 08:20:47.115005
2,GH,2020-01-22 08:20:47.115006
4,ES,2020-01-22 08:20:47.119014
3,MC,2020-01-22 08:25:30.970005
2,TC,2020-01-22 08:25:30.971012
4,MC,2020-01-22 08:30:56.704005
2,PC,2020-01-22 08:30:56.705007
3,SM,2020-01-22 08:30:56.705008
3,BF,2020-01-22 08:30:56.706013
2,BK,2020-01-22 08:35:41.524001
3,BR,2020-01-22 08:35:41.526002
3,GH,2020-01-22 08:35:41.527003
2,DC,2020-01-22 08:35:41.528004
2,JE,2020-01-22 08:35:41.531006
2,TD,2020-01-22 08:35:41.533009
5,ES,2020-01-22 08:35:41.535011
3,JE,2020-01-22 08:42:37.221006
3,SY,2020-01-22 08:42:37.228010
5,MC,2020-01-22 08:45:31.818005
4,SM,2020-01-22 08:45:31.820008
4,BF,2020-01-22 08:45:31.823013
4,BR,2020-01-22 08:50:12.661002
3,PC,2020-01-22 08:50:12.663007
2,MY,2020-01-22 08:50:12.665014
6,MC,2020-01-22 08:55:17.494007
3,TD,2020-01-22 08:55:17.496011
4,SY,2020-01-22 08:55:17.497012
4,ES,2020-01-22 08:55:17.497013
5,SM,2020-01-22 09:01:33.721008
3,BR,2020-01-22 09:05:16.772002
2,PC,2020-01-22 09:05:16.774007
3,ES,2020-01-22 09:05:16.775011
4,GH,2020-01-22 09:11:21.535003
5,MC,2020-01-22 09:11:21.535005
3,PC,2020-01-22 09:11:21.536007
4,SM,2020-01-22 09:11:21.536008
4,ES,2020-01-22 09:11:21.536011
3,GH,2020-01-22 09:15:27.611003
2,PC,2020-01-22 09:15:27.611007
3,BF,2020-01-22 09:15:27.612013
2,JE,2020-01-22 09:20:17.079006
3,ES,2020-01-22 09:20:17.083011
1,DC,2020-01-22 09:27:40.620004
3,SM,2020-01-22 09:27:40.622008
2,TD,2020-01-22 09:27:40.622009
5,SY,2020-01-22 09:27:40.622010
4,ES,2020-01-22 09:27:40.623011
2,BR,2020-01-22 09:31:05.461002
1,PC,2020-01-22 09:31:05.464007
4,SY,2020-01-22 09:31:05.465010
1,MY,2020-01-22 09:31:05.466014
3,BR,2020-01-22 09:35:28.088002
4,MC,2020-01-22 09:35:28.089005
2,BF,2020-01-22 09:35:28.092013
2,MY,2020-01-22 09:35:28.092014
1,MY,2020-01-22 09:40:47.257014
1,TC,2020-01-22 09:45:20.537015
3,ES,2020-01-22 09:50:29.340012
2,TC,2020-01-22 09:50:29.340013
3,BF,2020-01-22 09:50:29.340014
1,JE,2020-01-22 09:55:39.051008
4,ES,2020-01-22 09:55:39.054013
2,DC,2020-01-22 10:02:32.083004
3,MC,2020-01-22 10:02:32.083005
2,JE,2020-01-22 10:02:32.083006
3,ES,2020-01-22 10:02:32.085011
4,BR,2020-01-22 10:05:13.565004
2,PC,2020-01-22 10:05:13.575009
4,SM,2020-01-22 10:10:30.794008
3,SY,2020-01-22 10:10:30.794010
4,SY,2020-01-22 10:15:44.222010
4,GH,2020-01-22 10:20:14.980003
4,BF,2020-01-22 10:20:14.988013
2,MY,2020-01-22 10:20:14.990014
5,SM,2020-01-22 10:25:56.971010
3,TD,2020-01-22 10:25:56.971011
3,SY,2020-01-22 10:25:56.972012
3,BK,2020-01-22 10:32:55.805001
5,BF,2020-01-22 10:32:55.808013
4,SM,2020-01-22 10:35:26.654008
4,BF,2020-01-22 10:35:26.657013
2,BK,2020-01-22 10:40:26.640002
1,DC,2020-01-22 10:40:26.642005
2,TD,2020-01-22 10:40:26.645010
3,BR,2020-01-22 10:45:37.571002
3,GH,2020-01-22 10:45:37.572003
3,JE,2020-01-22 10:45:37.574006
3,SM,2020-01-22 10:45:37.575008
2,SY,2020-01-22 10:45:37.576010
2,ES,2020-01-22 10:45:37.576011
3,BF,2020-01-22 10:45:37.577013
2,BR,2020-01-22 10:49:58.169002
2,MC,2020-01-22 10:49:58.171005
1,TC,2020-01-22 10:49:58.177012
3,BR,2020-01-22 10:50:10.412003
3,MC,2020-01-22 10:50:10.413006
2,TC,2020-01-22 10:50:10.414013
2,BR,2020-01-22 10:50:16.330002
2,MC,2020-01-22 10:50:16.330005
1,TC,2020-01-22 10:50:16.331012
1,MC,2020-01-22 10:55:15.379007
2,JE,2020-01-22 10:55:15.380008
1,PC,2020-01-22 10:55:15.380009
2,SM,2020-01-22 10:55:15.381010
2,GH,2020-01-22 11:01:17.615003
2,PC,2020-01-22 11:01:17.616007
1,ES,2020-01-22 11:01:17.617011
2,BF,2020-01-22 11:01:17.617013
1,BR,2020-01-22 11:06:10.200002
2,DC,2020-01-22 11:06:10.201004
1,PC,2020-01-22 11:06:10.202007
1,SM,2020-01-22 11:06:10.202008
1,TD,2020-01-22 11:06:10.202009
1,SY,2020-01-22 11:06:10.203010
1,BF,2020-01-22 11:06:10.203013
1,MY,2020-01-22 11:06:10.204014
1,BK,2020-01-22 11:10:32.441003
1,GH,2020-01-22 11:10:32.444005
0,BR,2020-01-22 11:15:41.164002
0,SM,2020-01-22 11:15:41.166008
0,BF,2020-01-22 11:15:41.167013
1,JE,2020-01-22 11:20:19.290006
0,SY,2020-01-22 11:20:19.291010
0,MC,2020-01-22 11:25:14.294007
1,BR,2020-01-22 11:30:54.597003
3,DC,2020-01-22 11:30:54.599005
1,MC,2020-01-22 11:30:54.601006
1,SM,2020-01-22 11:30:54.604009
1,SY,2020-01-22 11:30:54.607011
1,BF,2020-01-22 11:30:54.611014
3,BK,2020-01-22 11:35:20.471003
2,GH,2020-01-22 11:35:20.471005
2,SM,2020-01-22 11:35:20.473010
2,BF,2020-01-22 11:35:20.474015
2,MY,2020-01-22 11:35:20.474016
3,GH,2020-01-22 11:40:38.777003
2,PC,2020-01-22 11:40:38.779007
3,SM,2020-01-22 11:40:38.779008
2,TD,2020-01-22 11:40:38.779009
2,ES,2020-01-22 11:40:38.780011
3,BF,2020-01-22 11:40:38.781013
4,BK,2020-01-22 11:45:33.986001
2,BR,2020-01-22 11:45:33.986002
2,DC,2020-01-22 11:45:33.987004
2,MC,2020-01-22 11:45:33.987005
2,JE,2020-01-22 11:45:33.988006
2,TC,2020-01-22 11:45:33.990012
3,MY,2020-01-22 11:45:33.991014
3,TD,2020-01-22 11:50:13.089009
3,ES,2020-01-22 11:50:13.089011
4,BF,2020-01-22 11:50:13.089013
5,BK,2020-01-22 11:55:14.970001
4,GH,2020-01-22 11:55:14.971003
4,SM,2020-01-22 11:55:14.973008
3,MC,2020-01-22 12:01:56.937005
3,JE,2020-01-22 12:01:56.938006
3,PC,2020-01-22 12:01:56.938007
4,TD,2020-01-22 12:01:56.939009
2,SY,2020-01-22 12:01:56.939010
5,BF,2020-01-22 12:01:56.940013
4,MY,2020-01-22 12:01:56.940014
3,DC,2020-01-22 12:05:12.674006
5,SM,2020-01-22 12:05:12.678010
4,ES,2020-01-22 12:05:12.681013
3,TC,2020-01-22 12:05:12.682014
5,GH,2020-01-22 12:10:20.486003
2,DC,2020-01-22 12:10:20.487004
4,MC,2020-01-22 12:10:20.488005
4,JE,2020-01-22 12:10:20.488006
4,PC,2020-01-22 12:10:20.489007
6,SM,2020-01-22 12:10:20.489008
5,TD,2020-01-22 12:10:20.489009
6,BF,2020-01-22 12:10:20.491013
5,MY,2020-01-22 12:10:20.492014
4,BK,2020-01-22 12:16:03.570001
3,GH,2020-01-22 12:16:03.570003
3,DC,2020-01-22 12:16:03.570004
3,JE,2020-01-22 12:16:03.571006
3,PC,2020-01-22 12:16:03.571007
5,SM,2020-01-22 12:16:03.571008
3,ES,2020-01-22 12:16:03.572011
5,BF,2020-01-22 12:16:03.572013
4,SM,2020-01-22 12:20:13.632010
2,TC,2020-01-22 12:20:13.635014
3,MC,2020-01-22 12:25:25.495007
4,JE,2020-01-22 12:25:25.496008
4,PC,2020-01-22 12:25:25.496009
3,TC,2020-01-22 12:25:25.497014
5,BK,2020-01-22 12:31:38.479001
3,BR,2020-01-22 12:31:38.479002
4,GH,2020-01-22 12:31:38.479003
5,JE,2020-01-22 12:31:38.479006
5,SM,2020-01-22 12:31:38.480008
3,SY,2020-01-22 12:31:38.480010
4,TC,2020-01-22 12:31:38.480012
6,BF,2020-01-22 12:31:38.480013
7,BK,2020-01-22 12:35:18.170001
4,BR,2020-01-22 12:35:18.171002
5,GH,2020-01-22 12:35:18.171003
4,DC,2020-01-22 12:35:18.172004
4,MC,2020-01-22 12:35:18.172005
6,JE,2020-01-22 12:35:18.172006
6,SM,2020-01-22 12:35:18.173008
7,TD,2020-01-22 12:35:18.173009
5,TC,2020-01-22 12:35:18.174012
7,BF,2020-01-22 12:35:18.175013
6,MY,2020-01-22 12:35:18.175014
6,GH,2020-01-22 12:40:21.268003
5,MC,2020-01-22 12:40:21.269005
7,JE,2020-01-22 12:40:21.269006
5,PC,2020-01-22 12:40:21.270007
7,SM,2020-01-22 12:40:21.270008
8,TD,2020-01-22 12:40:21.270009
4,ES,2020-01-22 12:40:21.271011
6,TC,2020-01-22 12:40:21.271012
8,BF,2020-01-22 12:40:21.271013
4,MC,2020-01-22 12:45:32.701073
6,JE,2020-01-22 12:45:32.702074
4,PC,2020-01-22 12:45:32.704075
7,BF,2020-01-22 12:45:32.709081
4,SY,2020-01-22 12:55:21.825011
9,BK,2020-01-22 13:01:47.976001
8,GH,2020-01-22 13:01:47.979003
7,JE,2020-01-22 13:01:47.982006
9,SM,2020-01-22 13:01:47.983008
9,TD,2020-01-22 13:01:47.984009
9,BF,2020-01-22 13:01:47.987013
8,MY,2020-01-22 13:01:47.988014
8,BK,2020-01-22 13:05:39.531001
5,MC,2020-01-22 13:05:39.532005
10,SM,2020-01-22 13:05:39.533008
10,TD,2020-01-22 13:05:39.534009
5,ES,2020-01-22 13:05:39.534011
7,TC,2020-01-22 13:05:39.535012
10,BF,2020-01-22 13:05:39.535013
7,BK,2020-01-22 13:10:13.903002
3,BR,2020-01-22 13:10:13.905003
5,JE,2020-01-22 13:10:13.910007
6,TC,2020-01-22 13:10:13.915013
9,BF,2020-01-22 13:10:13.916014
5,BK,2020-01-22 13:15:32.920002
2,BR,2020-01-22 13:15:32.922003
7,GH,2020-01-22 13:15:32.924004
3,DC,2020-01-22 13:15:32.926005
8,SM,2020-01-22 13:15:32.930009
8,TD,2020-01-22 13:15:32.931010
3,SY,2020-01-22 13:15:32.932011
4,ES,2020-01-22 13:15:32.933012
5,TC,2020-01-22 13:15:32.934013
8,BF,2020-01-22 13:15:32.935014
7,MY,2020-01-22 13:15:32.936015
6,GH,2020-01-22 13:20:28.112003
4,MC,2020-01-22 13:20:28.113005
4,JE,2020-01-22 13:20:28.113006
3,PC,2020-01-22 13:20:28.114007
7,SM,2020-01-22 13:20:28.114008
7,TD,2020-01-22 13:20:28.114009
4,TC,2020-01-22 13:20:28.115012
7,BF,2020-01-22 13:20:28.116013
6,MY,2020-01-22 13:20:28.116014
5,GH,2020-01-22 13:26:02.965003
6,SM,2020-01-22 13:26:02.968008
6,TD,2020-01-22 13:26:02.969009
3,ES,2020-01-22 13:26:02.970011
5,TC,2020-01-22 13:26:02.970012
2,SY,2020-01-22 13:31:12.620259
4,TC,2020-01-22 13:31:12.621261
6,BF,2020-01-22 13:31:12.622262
4,BK,2020-01-22 13:35:53.212001
2,DC,2020-01-22 13:35:53.215004
5,SM,2020-01-22 13:35:53.218008
5,TD,2020-01-22 13:35:53.219009
5,TC,2020-01-22 13:35:53.220012
5,MY,2020-01-22 13:35:53.222014
3,BK,2020-01-22 13:41:52.884003
1,BR,2020-01-22 13:41:52.885004
3,GH,2020-01-22 13:41:52.885005
3,MC,2020-01-22 13:41:52.886007
3,JE,2020-01-22 13:41:52.887008
2,PC,2020-01-22 13:41:52.887009
3,SM,2020-01-22 13:41:52.888010
4,TD,2020-01-22 13:41:52.888011
2,ES,2020-01-22 13:41:52.889013
4,TC,2020-01-22 13:41:52.890014
4,BF,2020-01-22 13:41:52.890015
3,MY,2020-01-22 13:41:52.891016
2,BK,2020-01-22 13:45:48.978003
2,GH,2020-01-22 13:45:48.979005
1,DC,2020-01-22 13:45:48.979006
2,MC,2020-01-22 13:45:48.979007
2,JE,2020-01-22 13:45:48.980008
2,SM,2020-01-22 13:45:48.980010
2,TD,2020-01-22 13:45:48.980011
1,SY,2020-01-22 13:45:48.980012
3,TC,2020-01-22 13:45:48.981014
2,BF,2020-01-22 13:45:48.981015
2,MY,2020-01-22 13:45:48.981016
1,BK,2020-01-22 13:50:42.643001
1,MC,2020-01-22 13:50:42.646005
1,PC,2020-01-22 13:50:42.648007
1,SM,2020-01-22 13:50:42.648008
1,TD,2020-01-22 13:50:42.649009
1,ES,2020-01-22 13:50:42.650011
1,BF,2020-01-22 13:50:42.651013
1,MY,2020-01-22 13:50:42.651014
3,GH,2020-01-22 13:55:14.891005
1,JE,2020-01-22 13:55:14.893008
4,TC,2020-01-22 14:01:18.856012
0,BR,2020-01-22 14:05:54.390002
0,JE,2020-01-22 14:05:54.391006
0,ES,2020-01-22 14:05:54.392011
0,DC,2020-01-22 14:10:37.910033
0,SM,2020-01-22 14:10:37.914037
0,SY,2020-01-22 14:10:37.915039
5,TC,2020-01-22 14:10:37.916041
0,BF,2020-01-22 14:10:37.917042
0,MY,2020-01-22 14:10:37.918043
0,BK,2020-01-22 14:16:44.894011
4,GH,2020-01-22 14:16:44.900013
0,MC,2020-01-22 14:16:44.902015
6,TC,2020-01-22 14:20:13.393012
0,PC,2020-01-22 14:25:14.819115
7,TC,2020-01-22 14:25:14.822120
5,GH,2020-01-22 14:31:38.800003
0,TD,2020-01-22 14:31:38.801009
9,TC,2020-01-22 14:31:38.802012
4,GH,2020-01-22 14:35:42.827003
10,TC,2020-01-22 14:35:42.829012
9,TC,2020-01-22 14:40:39.380012
3,GH,2020-01-22 14:45:34.392003
8,TC,2020-01-22 14:51:31.922014
2,GH,2020-01-22 14:55:37.263003
7,TC,2020-01-22 14:55:37.267012
6,TC,2020-01-22 15:01:46.774014
1,GH,2020-01-22 15:09:03.696005
5,TC,2020-01-22 15:09:03.697014
3,TC,2020-01-22 15:10:26.610012
3,BK,2020-01-22 15:17:50.132001
2,BR,2020-01-22 15:17:50.134002
1,DC,2020-01-22 15:17:50.136004
3,MC,2020-01-22 15:17:50.137005
1,JE,2020-01-22 15:17:50.138006
5,PC,2020-01-22 15:17:50.138007
1,SM,2020-01-22 15:17:50.139008
2,TD,2020-01-22 15:17:50.140009
1,SY,2020-01-22 15:17:50.140010
3,ES,2020-01-22 15:17:50.141011
2,TC,2020-01-22 15:17:50.141012
1,BF,2020-01-22 15:17:50.142013
1,MY,2020-01-22 15:17:50.143014
0,BK,2020-01-22 15:18:15.910001
0,BR,2020-01-22 15:18:15.911002
0,GH,2020-01-22 15:18:15.911003
0,DC,2020-01-22 15:18:15.912004
0,MC,2020-01-22 15:18:15.912005
0,JE,2020-01-22 15:18:15.912006
0,PC,2020-01-22 15:18:15.913007
0,SM,2020-01-22 15:18:15.913008
0,TD,2020-01-22 15:18:15.913009
0,SY,2020-01-22 15:18:15.914010
0,ES,2020-01-22 15:18:15.914011
0,BF,2020-01-22 15:18:15.915013
0,MY,2020-01-22 15:18:15.915014
3,BK,2020-01-22 15:19:48.691070
2,BR,2020-01-22 15:19:48.693071
1,GH,2020-01-22 15:19:48.695072
1,DC,2020-01-22 15:19:48.697073
3,MC,2020-01-22 15:19:48.699074
1,JE,2020-01-22 15:19:48.700075
5,PC,2020-01-22 15:19:48.701076
1,SM,2020-01-22 15:19:48.702077
2,TD,2020-01-22 15:19:48.702078
1,SY,2020-01-22 15:19:48.703079
3,ES,2020-01-22 15:19:48.704080
1,BF,2020-01-22 15:19:48.706082
1,MY,2020-01-22 15:19:48.707083
4,BK,2020-01-22 15:20:11.522126
2,GH,2020-01-22 15:20:11.524128
2,DC,2020-01-22 15:20:11.525129
4,MC,2020-01-22 15:20:11.526130
2,JE,2020-01-22 15:20:11.527131
2,SM,2020-01-22 15:20:11.529133
2,SY,2020-01-22 15:20:11.531135
2,MY,2020-01-22 15:20:11.533139
0,BK,2020-01-22 15:22:39.316001
0,BR,2020-01-22 15:22:39.317002
0,GH,2020-01-22 15:22:39.318003
0,DC,2020-01-22 15:22:39.318004
0,MC,2020-01-22 15:22:39.319005
0,JE,2020-01-22 15:22:39.319006
0,PC,2020-01-22 15:22:39.320007
0,SM,2020-01-22 15:22:39.320008
0,TD,2020-01-22 15:22:39.321009
0,SY,2020-01-22 15:22:39.321010
0,ES,2020-01-22 15:22:39.322011
1,TC,2020-01-22 15:22:39.322012
0,BF,2020-01-22 15:22:39.323013
0,MY,2020-01-22 15:22:39.323014
0,TC,2020-01-22 15:31:43.600012
1,ES,2020-01-22 15:40:21.177011
0,ES,2020-01-22 16:20:14.078013
8,BK,2020-01-22 16:43:06.872001
5,BR,2020-01-22 16:43:06.873002
5,GH,2020-01-22 16:43:06.875003
6,DC,2020-01-22 16:43:06.876004
10,MC,2020-01-22 16:43:06.877005
6,JE,2020-01-22 16:43:06.878006
10,PC,2020-01-22 16:43:06.879007
6,SM,2020-01-22 16:43:06.879008
5,TD,2020-01-22 16:43:06.880009
5,SY,2020-01-22 16:43:06.880010
6,ES,2020-01-22 16:43:06.881011
6,TC,2020-01-22 16:43:06.881012
5,BF,2020-01-22 16:43:06.882013
4,MY,2020-01-22 16:43:06.883014
0,BK,2020-01-22 16:43:15.570001
0,BR,2020-01-22 16:43:15.570002
0,GH,2020-01-22 16:43:15.570003
0,DC,2020-01-22 16:43:15.571004
0,MC,2020-01-22 16:43:15.571005
0,JE,2020-01-22 16:43:15.571006
0,PC,2020-01-22 16:43:15.572007
0,SM,2020-01-22 16:43:15.572008
0,TD,2020-01-22 16:43:15.572009
0,SY,2020-01-22 16:43:15.572010
0,ES,2020-01-22 16:43:15.572011
0,TC,2020-01-22 16:43:15.573012
0,BF,2020-01-22 16:43:15.573013
0,MY,2020-01-22 16:43:15.573014
8,BK,2020-01-22 16:43:27.912004
5,BR,2020-01-22 16:43:27.914005
5,GH,2020-01-22 16:43:27.915006
6,DC,2020-01-22 16:43:27.918007
10,MC,2020-01-22 16:43:27.919008
6,JE,2020-01-22 16:43:27.921009
10,PC,2020-01-22 16:43:27.922010
6,SM,2020-01-22 16:43:27.923011
5,TD,2020-01-22 16:43:27.924012
5,SY,2020-01-22 16:43:27.925013
6,ES,2020-01-22 16:43:27.926014
6,TC,2020-01-22 16:43:27.926015
5,BF,2020-01-22 16:43:27.928016
4,MY,2020-01-22 16:43:27.929017
0,BK,2020-01-22 16:43:30.890003
0,BR,2020-01-22 16:43:30.891004
0,GH,2020-01-22 16:43:30.891005
0,DC,2020-01-22 16:43:30.892006
0,MC,2020-01-22 16:43:30.893007
0,JE,2020-01-22 16:43:30.893008
0,PC,2020-01-22 16:43:30.894009
0,SM,2020-01-22 16:43:30.894010
0,TD,2020-01-22 16:43:30.895011
0,SY,2020-01-22 16:43:30.895012
0,ES,2020-01-22 16:43:30.895013
0,TC,2020-01-22 16:43:30.896014
0,BF,2020-01-22 16:43:30.897015
0,MY,2020-01-22 16:43:30.897016
8,BK,2020-01-22 16:43:51.277057
5,BR,2020-01-22 16:43:51.279058
5,GH,2020-01-22 16:43:51.281059
6,DC,2020-01-22 16:43:51.283060
10,MC,2020-01-22 16:43:51.284061
6,JE,2020-01-22 16:43:51.286062
10,PC,2020-01-22 16:43:51.287063
6,SM,2020-01-22 16:43:51.287064
5,TD,2020-01-22 16:43:51.288065
5,SY,2020-01-22 16:43:51.289066
6,ES,2020-01-22 16:43:51.290067
6,TC,2020-01-22 16:43:51.291068
5,BF,2020-01-22 16:43:51.292069
4,MY,2020-01-22 16:43:51.293070
0,BK,2020-01-22 16:44:01.657001
0,BR,2020-01-22 16:44:01.658002
0,GH,2020-01-22 16:44:01.658003
0,DC,2020-01-22 16:44:01.658004
0,MC,2020-01-22 16:44:01.658005
0,JE,2020-01-22 16:44:01.659006
0,PC,2020-01-22 16:44:01.659007
0,SM,2020-01-22 16:44:01.659008
0,TD,2020-01-22 16:44:01.659009
0,SY,2020-01-22 16:44:01.660010
0,ES,2020-01-22 16:44:01.660011
0,TC,2020-01-22 16:44:01.660012
0,BF,2020-01-22 16:44:01.661013
0,MY,2020-01-22 16:44:01.661014
8,BK,2020-01-22 16:44:21.669133
5,BR,2020-01-22 16:44:21.671134
5,GH,2020-01-22 16:44:21.673135
6,DC,2020-01-22 16:44:21.675136
10,MC,2020-01-22 16:44:21.676137
6,JE,2020-01-22 16:44:21.678138
10,PC,2020-01-22 16:44:21.680139
6,SM,2020-01-22 16:44:21.681140
5,TD,2020-01-22 16:44:21.681141
5,SY,2020-01-22 16:44:21.682142
6,ES,2020-01-22 16:44:21.683143
6,TC,2020-01-22 16:44:21.684144
